"","AKT","AMP_ATP","AMPK","APC","BAD","Bak","BAX","BCL2","Bcl_XL","beta_catenin","Caspase8","Caspase9","Cdc20","Cdh1","CHK1_2","COX412","CyclinA","E_cadherin","eEF2","ERK1_2","FOXO","GLUT1","GSH","GSK_3","HIF1","JNK","LDHA","MAX","Mdm2","Miz_1","mTOR","MXI1","MYC","NF1","NF_kB","p14ARF","p15","p21","p53","p70S6kab","p90RSK","PDK1","PHDs","PI3K","PKC","PTEN","Rheb","ROS","Slug","Snail","TAK1","TERT","TGFbeta","TNFalpha","TSC1_2","UbcH10","VHL","WNT","Rb","p27","CyclinB","CyclinD","CyclinE","Dsh","E2F","GLI","Raf","RAGS","Ras","RTK","Smad2_3_Smad4","TCF","VEGF"
"MB-4798",0.8013615201706,0.372424040739058,0.624053469397798,0.57453850349754,0.0435307352328723,0.311521628872419,0.260194727875336,0.714549948600319,0.392076583305895,0.197741202536901,0.175387105855153,0.131134420800145,0.537197926685932,0.462129567639784,0.235347965913568,0.884587196529928,0.254216355174037,0.194613515497497,0.966552678101541,0.479426021700733,0.263684417977358,0.356980223876497,0.651530126726955,0.199522026165375,0.515891610566169,0.262938347600438,0.0855083012413804,0.127822605157347,0.518893777930838,0.840794728160201,0.836232620017539,0.658367268649845,0.653818245719635,0.849343873870505,0.5470461710254,0.224699145532247,0.462254551312646,0.38336181769262,0.290145561386917,0.823346595218141,0.891504605419168,0.904776586678073,0.642657956215759,0.412043618925332,0.739253037041669,0.569510073849735,0.0498858259570372,0.95014724625368,0.541255729125261,0.33570875216024,0.697234513541116,0.628625713952453,0.14826359230482,0.75845500053575,0.904078366224176,0.428214987740028,0.0773732432887918,0.497631689248768,0.190250662564244,0.438054131239432,0.49001649832485,0.626812019821437,0.307479775351535,0.710935238885429,0.471433927289889,0.67081358178602,0.753082397153348,0.627428741757548,0.484827800598083,0.619358668235968,0.512715438443486,0.790618198518712,0.588690933764921
"MB-4800",0.496217479401862,0.52391550481412,0.851387297568565,0.595416487582006,0.214673759251499,0.655499127008976,0.494301646280489,0.463808252808704,0.740910989221037,0.293196600347381,0.0886599326174809,0.649339403504498,0.201386702272229,0.237244220862331,0.544911762857953,0.373901357779634,0.387489391504926,0.636730350121985,0.40822641565873,0.463431107493777,0.473678995677228,0.564331748676789,0.310541096037783,0.68624415207196,0.862593854801265,0.138709273612982,0.904278673748228,0.372746861680648,0.175976065412776,0.665772927445795,0.692229132143271,0.424523543858573,0.103392601708056,0.950729009715981,0.500435552967865,0.315769755656747,0.274185490886166,0.429540943868229,0.441616634593039,0.736615218227792,0.500534580988049,0.0995799075679364,0.142476885391234,0.518490135215088,0.470494538936111,0.5013687927503,0.461114663350959,0.611466145003752,0.527400560942876,0.427638428414065,0.946496522621991,0.689795857432519,0.184139724924494,0.522292588301528,0.648082010927809,0.222546556132011,0.248549354842542,0.885560962607412,0.489778727343085,0.642297602042259,0.436393125911854,0.425553066572456,0.404239616241157,0.639363290515787,0.392210842298593,0.290312358929172,0.537377111347395,0.543648716763145,0.467509503074864,0.389625980906583,0.342919630726023,0.482246154387244,0.419490833620126
"MB-4801",0.283833333216625,0.961863551633614,0.641077505535917,0.581665055639661,0.478718770402495,0.560871229077222,0.254379575520724,0.757873573230187,0.54373262227118,0.373945627103225,0.426608035740257,0.602107719381848,0.282217253168304,0.209786110170155,0.558132436344737,0.638168996803297,0.382457414903314,0.43215759447105,0.793980197570301,0.324221463738685,0.286548254749329,0.624180618068881,0.379043853217925,0.73700558073562,0.285301294409868,0.654524979650363,0.507079362665385,0.758152369332993,0.269093630488104,0.141774614834422,0.13841311561698,0.423709350017783,0.489457501785759,0.586223271468309,0.29053075508226,0.441003686656367,0.635207675674827,0.389776670534417,0.561448111817528,0.678177883913933,0.292206521015085,0.287410451162953,0.865077559694002,0.687699564518697,0.366666716831502,0.487500453677665,0.705912343770003,0.527746786653628,0.505112249029177,0.0950066933931645,0.750155920699421,0.922498935097567,0.344189620268826,0.458748474229545,0.780305906945969,0.386409547552674,0.373815979497708,0.348140826843433,0.337488632660062,0.809176357813826,0.471732025012648,0.381507044496054,0.465791592438126,0.462685485555589,0.472817886023774,0.686330555090099,0.601509960431552,0.419139858577775,0.36221316864095,0.639631213698286,0.612259949353109,0.693602727230472,0.447723702036525
"MB-4802",0.909180202467297,0.298406887966847,0.534374443932433,0.549696553204809,0.419909389943767,0.596730437331498,0.445705269279956,0.336026882699214,0.745570333105331,0.189267637262695,0.20853930111959,0.731004565160585,0.792843014787196,0.473988783556431,0.772166413428715,0.64304261982964,0.585107551870265,0.415230012996663,0.725408942432383,0.191845409418055,0.238161426197934,0.802857496117864,0.749463129090844,0.343043753506121,0.364180158966516,0.261346624405891,0.658742150468133,0.300499252733071,0.300289484117433,0.353051090035538,0.556673457158955,0.183546032757784,0.140280353263164,0.78791445959555,0.631625428436885,0.865800716276601,0.444992155674207,0.436267137141308,0.8517692491955,0.131610449874884,0.360152900598549,0.548407581548232,0.309600776896336,0.215673755151766,0.155914226668499,0.371100533207198,0.183491410583302,0.669868636561853,0.251749749463721,0.141983665336303,0.569893358211093,0.748582905689799,0.420943483046393,0.580215462743933,0.953065544537229,0.694518407388145,0.198006078103851,0.692673124315096,0.127705307867929,0.109668779062568,0.573580312535125,0.187217229774389,0.71149228540622,0.51621144026633,0.565090273509505,0.34530565893475,0.798831760370092,0.644881283407458,0.276938443103506,0.544867178902845,0.487663457665418,0.333574422290387,0.397540418246485
"MB-4805",0.744485503364238,0.624070223997726,0.428550218102224,0.744842777299713,0.85969186031928,0.335848424327731,0.302320613877745,0.286453093559038,0.662527956712023,0.677084307820947,0.30305943913402,0.323428767764536,0.426537347673639,0.696987709983944,0.292553374879816,0.195326085816193,0.486255535083997,0.409826670834647,0.584412709935291,0.193288284221237,0.580123286114894,0.860588720160414,0.452616812628252,0.750453421976923,0.823836071236406,0.876368434257135,0.869468703075259,0.422756476674992,0.464274416344365,0.38530192652806,0.514567294723372,0.372869859331612,0.402522157910417,0.844989489430865,0.594395195785128,0.679757373059211,0.614762915071585,0.428084605649447,0.667693805795985,0.619936397428092,0.200180696145221,0.644895349759443,0.796405899769754,0.30340896440324,0.601359673427274,0.660757633061133,0.395810917484177,0.102123169431996,0.646392176031089,0.753357465198019,0.547987966995239,0.218185019154558,0.280907682279332,0.907985352837843,0.868014340212946,0.533869947209191,0.330620630280212,0.48689303959505,0.451519396459681,0.48896330173931,0.55161835729257,0.527745188628151,0.456076161030086,0.536262119369002,0.413309354133305,0.650975313989462,0.48692719150471,0.847180250606006,0.687883643086605,0.530020137851801,0.552494802190717,0.644802988356132,0.704692407391912
"MB-4806",0.364641427174168,0.972162124431262,0.937522023831113,0.592008780306249,0.449690497513984,0.316832574243482,0.261294923822751,0.821543466264907,0.419452888845043,0.651220052665466,0.277934243346943,0.451593228538341,0.220323204866436,0.590279985298861,0.371492677211126,0.478685958496962,0.326824394524902,0.383493245148965,0.736041422901926,0.200989267138419,0.784589551111362,0.563479801377314,0.392675492703448,0.557953983062718,0.277744987849366,0.630665656421706,0.21128565433313,0.594912399410527,0.13569311779452,0.701308114324705,0.546862064509167,0.709474249801488,0.222927322803398,0.440460146232336,0.485074000034079,0.3129495905839,0.856587062426805,0.189541220536513,0.51384251923225,0.615962079958086,0.242817555013912,0.174439968031106,0.416571766632433,0.807462368699349,0.597417048792383,0.692254428809301,0.509341398498734,0.688917695309055,0.738157639481838,0.0869991276273211,0.883879677200032,0.0767829971425555,0.434082036948725,0.715533540817913,0.522790011928652,0.220885778003054,0.529845211231918,0.108173847658245,0.534513380646798,0.878190549119036,0.371219785522316,0.409273176001016,0.317353547368882,0.652867004600135,0.359995567437393,0.557082144906767,0.431583075259151,0.336347838312827,0.496403100199634,0.584664457974312,0.691035541800534,0.68161237019212,0.423302624912084
"MB-4809",0.912568826099386,0.42792600765495,0.591317447144794,0.33515327217341,0.136692591360757,0.374793112998055,0.530305666070969,0.134492367590978,0.234756224600672,0.617341058013593,0.385351264425186,0.191467451568777,0.854054760398181,0.92619357556478,0.976710377514858,0.657885626432916,0.908553012648176,0.471999024495062,0.6004539152101,0.730644183377495,0.675646527262256,0.794415350213036,0.303500762634857,0.693886055665324,0.736309787172758,0.40814198173617,0.879761789292759,0.376875412851027,0.386150153870045,0.429375726018504,0.648635966450695,0.20428140813165,0.764797798316201,0.330800307964437,0.178043744242144,0.999799402628693,0.427518693291693,0.138254146865084,0.29679822895864,0.173804597849731,0.401595428658041,0.49317411496673,0.200876168115988,0.526450428415541,0.520477995206148,0.0399398545309612,0.924797444296315,0.707075337439197,0.653612576541749,0.983370313377216,0.404364353193501,0.751611374993207,0.44123755399754,0.987367747227445,0.347166702090716,0.651969887541544,0.265016687452558,0.779473377493351,0.248787143313462,0.431596141210308,0.68068834989093,0.45901800553234,0.911734415683392,0.756820087441163,0.783558508513538,0.451855543977309,0.865191086307329,0.563764406678428,0.7815643926667,0.520572122495177,0.587967397387306,0.625250027997843,0.681980258008439
"MB-4814",0.592277516664565,0.806952737062965,0.476889112224449,0.295296662682714,0.36826176613053,0.31858795324755,0.140246605329975,0.885143270033448,0.504963794664565,0.574733197493757,0.288840573333988,0.515695834559037,0.448046348793155,0.796460290084942,0.272325139783701,0.45710197801564,0.348027290583339,0.445270289017896,0.933733653216855,0.106291771703987,0.436988811131025,0.399308781884752,0.677510024393857,0.860042747234324,0.566635648456741,0.14193237656555,0.908920718614633,0.431216949915724,0.412961921416392,0.20728597571807,0.467520615660262,0.690965519927115,0.757573445901952,0.712689803992903,0.31372064237962,0.193116461191154,0.0838505009534529,0.60598023748327,0.884534103375976,0.296124276187907,0.477881927712097,0.356509044463234,0.212089178360393,0.66627546089886,0.548120612834169,0.478923412285443,0.793319558262282,0.676249571223337,0.757923963368737,0.429708483919405,0.986675590703106,0.139478916164512,0.650735822848272,0.755483550742384,0.70076871367764,0.639373871845769,0.744732259626067,0.870874649441751,0.473433591841215,0.370035426273694,0.299704995402454,0.47761740814512,0.535692046653004,0.761904547932052,0.535643525626181,0.597646505912119,0.483339766616885,0.640825695119115,0.415818215727446,0.501697062300154,0.763019563834279,0.737972235900022,0.428081140554457
"MB-4818",0.609493192181245,0.356093410157474,0.638247431541942,0.325920340041441,0.559773175376437,0.462715960516362,0.371787371937052,0.80876851593244,0.744566877268875,0.51864735442486,0.233904091011154,0.437284382941994,0.265842656307514,0.53280480774937,0.585361050917581,0.5118772752372,0.409747322476449,0.626617871261957,0.832810018033781,0.240954424511208,0.16181306607708,0.0808844657281768,0.650332995168608,0.824955929787616,0.248043502371178,0.154170640267781,0.692272491706598,0.336349572737131,0.317787712585046,0.354780574620908,0.177912767171791,0.426362415901995,0.621503102021428,0.770288129811904,0.702073041706247,0.552700687228394,0.539916092196674,0.41574639707849,0.639954744385187,0.663282890936056,0.706280189525328,0.553644408750413,0.581735458738113,0.453452956159234,0.554730102572946,0.754624795804134,0.118221637372332,0.173427791371629,0.27689656931485,0.519283162851835,0.181781425708332,0.269109828642581,0.515842647721206,0.642303288442512,0.721307562305068,0.369009795911133,0.361535458309571,0.351410018910848,0.668968038147141,0.489129302672549,0.563634001192739,0.503922933424448,0.37302282344002,0.498269124692669,0.38645938592949,0.386031392996543,0.47096008789091,0.473662167879384,0.529610777465998,0.387458177415756,0.717699610937609,0.23121904820192,0.453509408363196
"MB-4820",0.362947890879926,0.996072409638684,0.691155500999914,0.729186020126005,0.37369286001503,0.461348151940909,0.21111460163346,0.709700725585305,0.579315259760112,0.186261453321911,0.157757676067948,0.74884718082021,0.232042509441768,0.119523097221373,0.166306502372329,0.291085563673698,0.342959545236749,0.249926473311833,0.778335488269442,0.450125492860466,0.0917883708602686,0.723528161684448,0.402975630094995,0.993565187807382,0.819332936911545,0.877462873268168,0.671751113140304,0.727799610823468,0.835754241451879,0.421455117478996,0.907590873063224,0.881992182433734,0.269691463760245,0.785523830310664,0.273512159999917,0.269387684586903,0.363810991070894,0.130867210104805,0.249282276161976,0.863731517913813,0.932029567061041,0.427219183206295,0.962333956000051,0.882967191021376,0.448846924778018,0.852102914328349,0.442798757313571,0.677408700496902,0.235977938583354,0.114918028163396,0.868322302516155,0.855848079649148,0.726877330617871,0.13627141350088,0.599685807547766,0.252274730045879,0.268625094202895,0.640443865723101,0.835307050387695,0.833041808339315,0.428380058445962,0.406465488839627,0.409875322694157,0.61345350971221,0.483357457579716,0.449313133571135,0.492014449393633,0.274654726883502,0.605543251910735,0.550830258256551,0.768830634137006,0.222971706329122,0.283678600416839
"MB-4822",0.486247506848529,0.768775420278081,0.86836182360893,0.75080359042445,0.501528898708529,0.440321752299162,0.297851770979761,0.75289213540819,0.630278672312094,0.345155602696543,0.537605697260752,0.716115122468324,0.318542812315176,0.201165686864951,0.205630736828446,0.421901238379536,0.290855891312118,0.337027021816789,0.340638890894013,0.212856857284248,0.860046910722146,0.664344305132449,0.375826731440884,0.338247993101411,0.418399531028385,0.861159996804392,0.575637834808529,0.52236334187944,0.493091309411859,0.369631613149765,0.243689900622379,0.777955700668479,0.6025736989253,0.712414556937441,0.445978936780443,0.665370772797306,0.975315926671693,0.50110349563777,0.55435144373182,0.739198759536815,0.185488252631202,0.252389835104525,0.48559676864894,0.608362325370297,0.368119439656248,0.585743932647358,0.395256217491724,0.260471351123838,0.630754168259929,0.676675166673847,0.558268446609481,0.480523160931562,0.329372118720787,0.47703133004588,0.542090780336967,0.226746142129543,0.264500408879375,0.274264699041255,0.566478055892935,0.62849848672294,0.485407009397322,0.627303249278156,0.345412746348625,0.43743377289846,0.549753697272944,0.792369637296555,0.475386476500873,0.59909950989672,0.617329910981989,0.59131476580708,0.718393164133592,0.579530586672637,0.496165256679527
"MB-4825",0.312358910971647,0.47954813297572,0.719141469491403,0.609314249215014,0.676210586245689,0.163409441786226,0.129540111701847,0.602081335240537,0.64623208652926,0.357467214165948,0.176442161336596,0.492028934069809,0.347228364117059,0.261296392347094,0.481141181225276,0.601143852609442,0.311243066260282,0.447212111947949,0.499765097531491,0.138081563681246,0.238481383676005,0.216380611292798,0.45006608869766,0.253330382402174,0.278647850935379,0.597763664997128,0.819003194223066,0.176052611259645,0.488775891701371,0.640325105619776,0.395037127481245,0.24075342670863,0.42794837239499,0.930687178064339,0.249362515034008,0.115484814794917,0.272857885142761,0.225385331943817,0.821452506834504,0.651415802091725,0.48303281303264,0.526161794543794,0.941883315472379,0.434407907552856,0.266872193449451,0.686879945063125,0.348216086408984,0.589137583213647,0.784453080310528,0.282585237387941,0.472137472047212,0.853173814917346,0.250241427246821,0.681673043660928,0.796962750685527,0.445570964416399,0.31243206986184,0.638831263380756,0.417086980733391,0.324819845764451,0.597250455592593,0.478691681851696,0.35163109662858,0.747777142089903,0.379819359397979,0.58433861587922,0.500806184114622,0.503994000932202,0.546113771389797,0.412236663272367,0.693654432733324,0.414292638887975,0.417065565608361
"MB-4827",0.560998684685107,0.418625426155886,0.670217692579461,0.379427731323512,0.336590796333789,0.403980322637689,0.384033011284822,0.78164316962702,0.630325041852969,0.560899291452019,0.40410226149609,0.622736341726252,0.147792167584832,0.286305803129743,0.254591077664069,0.682352271011297,0.190377702508785,0.768210051939737,0.487132729866215,0.454282477634515,0.754741567653635,0.288451084716825,0.629676734334295,0.661788382191123,0.192295114210629,0.681866355388293,0.40921110942626,0.329504656833946,0.850695493335882,0.65008773571543,0.712443236827577,0.878818584019939,0.162633488154426,0.655478544124464,0.64335434806892,0.343508525829637,0.623703178168579,0.193409862114865,0.506733264910127,0.235184830975802,0.413469117612714,0.676196517212796,0.887464617871927,0.411019018925001,0.551149254566365,0.535815107238236,0.452464387693053,0.358656483533353,0.617855770500068,0.296015235084445,0.432975221280251,0.587222698458622,0.40374381539335,0.559865036940918,0.336143884971009,0.144104921371267,0.601945811200378,0.412510298803204,0.446043682728172,0.370131653489428,0.255033820680361,0.53886437569488,0.273609105751612,0.585638098348766,0.414433936631269,0.639755305609266,0.470963876870606,0.339536882203261,0.432147577188258,0.559475681639698,0.566109554662056,0.576327307678577,0.483989083528079
"MB-4828",0.543163763482944,0.365231178164902,0.19124635291781,0.355241054254891,0.751123132287488,0.176730916881913,0.405003396932203,0.839293580842899,0.824802401131975,0.2377435905923,0.414080005019245,0.409093012385669,0.614947743547015,0.566884063367259,0.475305956555324,0.602968744554382,0.796935800541325,0.0203708524274235,0.610583020801058,0.194603312967889,0.214889248822368,0.686312735425504,0.713415226424072,0.0889575005994132,0.359926528265628,0.21135981491516,0.167239798769919,0.505515459308141,0.685349866306161,0.370332867960551,0.204355408291787,0.16976019902504,0.476295625734344,0.924190698541695,0.214730434161021,0.167904927888509,0.396711923338269,0.320792982586221,0.658150122042218,0.860742474353859,0.139022692520419,0.334812925757253,0.133354631557962,0.757032264597484,0.906950389691722,0.734723925273308,0.724312661078818,0.543307177493681,0.519182258978428,0.808580870663428,0.33260800585095,0.297970227820159,0.780175501305745,0.307285648779378,0.693932089658267,0.851021775828022,0.254720159947868,0.924283572488109,0.592904914751726,0.12748442248814,0.720707889835023,0.407519765746768,0.629741606625531,0.523071347691387,0.556682861799449,0.915211672186372,0.301454136974362,0.376930784298067,0.619405388753158,0.411389153548675,0.545211088880931,0.584283025942502,0.288732330137268
"MB-4829",0.714268395619891,0.429234425066222,0.85626256946417,0.30492372526162,0.747465580758245,0.352811111150172,0.152194352264813,0.521477525068334,0.810290664071308,0.546298153564169,0.377255032602616,0.717777640295326,0.544610065701733,0.568356128921277,0.439826595747315,0.835174097489288,0.520303210600839,0.0221837930434066,0.742627375229606,0.149834724087643,0.506586286512386,0.645481955611984,0.623942055847328,0.738330460178307,0.629259182228538,0.386842723547875,0.294914033673495,0.297275961537064,0.657320411529722,0.819121815817969,0.798394141638831,0.428332722667087,0.369963081595705,0.71077094291526,0.361570143346665,0.304064094741794,0.65744795743239,0.610500058194529,0.748611235714554,0.550772381669118,0.673180406175879,0.590851213568567,0.675296986700065,0.358086303957159,0.295177046420905,0.53785428788167,0.242819206328067,0.530707792550286,0.269839446762905,0.385667512738886,0.457032071975835,0.101874608865745,0.134418610855698,0.462488003552506,0.929928577748623,0.591022871201483,0.196632890304316,0.880868230011432,0.559582832547711,0.700311313993077,0.638084248435576,0.558343487604899,0.616176592206497,0.457399504160929,0.439678560891293,0.417027074167912,0.542703508477366,0.502902578656136,0.509140146397885,0.480947325383115,0.49668425935804,0.514701958524062,0.432066781461234
"MB-4832",0.758875843960805,0.834590092395599,0.66785936380674,0.172945436144533,0.61154248193988,0.0836711704122157,0.19264069142743,0.700156878449251,0.665173564953766,0.641831296547484,0.221594854289509,0.359660567275018,0.249351273810019,0.677980027421979,0.287264276710841,0.511930027997214,0.310870755551721,0.311132473165394,0.859010893149188,0.285001936323259,0.45679971138113,0.366873518129225,0.334650556156974,0.386972310146666,0.529682865276455,0.918567480915073,0.722153800798052,0.433655434082409,0.59152023449097,0.566340050098405,0.840168884117055,0.21999553374352,0.644135354682485,0.769273360321453,0.544807832809623,0.298474740102541,0.34814158792245,0.0635738944028578,0.576860681458831,0.319775633158391,0.704911057395552,0.236327498969477,0.370764693096968,0.337210983909123,0.510933252075401,0.55337596771006,0.590010839786453,0.853419479191836,0.79059821806765,0.844885763793851,0.433277375401958,0.465169438530712,0.95494135701887,0.816137134184917,0.814220242776025,0.236388825966997,0.413311530036844,0.648921776917918,0.501073891146031,0.617438451317831,0.334342449566529,0.539180526768742,0.285309957380527,0.725366543108639,0.357137369762958,0.502395555681217,0.522953643479354,0.438432753262067,0.488108938525589,0.501001090586399,0.400537395116287,0.513482011710823,0.473545136025782
"MB-4834",0.872085408752622,0.976925631513105,0.275324605165486,0.265470314370591,0.425821859135353,0.0999283002028537,0.597269534523365,0.701620521751332,0.30290577716674,0.38539360703132,0.550826774723183,0.200758907584778,0.739463806279407,0.706474133242805,0.47084741377712,0.886214761223024,0.823178422503522,0.677900833069261,0.583952612023894,0.209416929627883,0.20678410862603,0.382878224117602,0.469135061180047,0.672972362902996,0.473497755143476,0.126211265296779,0.706935124848689,0.823902013233902,0.698083134171229,0.367807419044221,0.659649063328888,0.614640309521972,0.787784545423589,0.626283426818743,0.0912933396858955,0.205240108480022,0.170025990116408,0.232799670826981,0.803312178963866,0.998234912924808,0.251861383833119,0.0937678376354461,0.163773138986078,0.783485819801336,0.282280544490649,0.509854910100342,0.476588424049488,0.965475463693418,0.671639876399373,0.374031121058576,0.694121805816671,0.408605328034838,0.662361229484507,0.16439442659605,0.790329044413316,0.801967086760623,0.100072581668427,0.260048475579472,0.589742797397345,0.458240962921762,0.599933185803004,0.332501626318965,0.767982159769925,0.541122948448827,0.696389991048193,0.434900942672936,0.64220221489665,0.638216623033037,0.444278195917668,0.502402562466072,0.538027051387351,0.41946767686599,0.301137386391873
"MB-4836",0.921927168594069,0.605770308975423,0.274781901492295,0.532766184275619,0.0841944613055925,0.855278978648296,0.404043460997178,0.32435249953579,0.3508754615663,0.115666336729096,0.151277730523406,0.187538596426903,0.761713291092839,0.0951378363260159,0.312114660142901,0.996934865065432,0.465048432693521,0.573385176256086,0.691978487845233,0.260069952174736,0.117098443882136,0.806524033384298,0.753267545711078,0.653869297239451,0.149150148208194,0.337232006398124,0.0191453541480835,0.171115084738321,0.987590248545194,0.220520706052166,0.337351003848085,0.273552411337369,0.350572467854282,0.87766429599834,0.465533660002856,0.541579788538302,0.226294040858295,0.566182531843676,0.486638995967591,0.766296536038867,0.668863533307897,0.954044109935984,0.5574751163675,0.636621800070432,0.738532111827387,0.374278392839786,0.0596554958066744,0.799063529536488,0.839654975843412,0.797621315653238,0.614895815808988,0.229777389507598,0.350929600775779,0.851590692141715,0.909467646033101,0.803591208788965,0.083561524381419,0.65554142837694,0.0787750699497406,0.253753848432779,0.495224073289033,0.576685141266876,0.743214240054665,0.546770268414832,0.644879174888888,0.919539172493158,0.812755545774863,0.34589937174673,0.475071194304019,0.624104043946452,0.468750915092997,0.814160528814545,0.744081274253117
"MB-4838",0.43898529294458,0.711470446329071,0.445546795262068,0.588652113788017,0.736464991602654,0.182619100134,0.21164040307566,0.915861648245928,0.747536022426047,0.231544033393159,0.281687428821301,0.676991245634695,0.541035233085728,0.342411950595999,0.429540426731954,0.841534969058772,0.555276012770325,0.621865280565993,0.441237580904534,0.0798085203592146,0.106030449675369,0.501740727160132,0.699241965202072,0.777325926614724,0.138327202629,0.359849146462403,0.381129181089894,0.409262264109703,0.605486022761478,0.79818866527872,0.957625349428332,0.902774290413975,0.681724690284782,0.986932956948527,0.00515304232850637,0.444542163605519,0.564470599661662,0.283247476283399,0.437284958447307,0.898154314635129,0.483874444525816,0.297820947758844,0.729560530065841,0.384286786115701,0.128390484712446,0.418560662238016,0.420788442646648,0.243228468812092,0.178820713540849,0.765593796364874,0.822130092131925,0.614353803727379,0.619991870308766,0.249065187755998,0.953783872271211,0.544080195114256,0.481975189261255,0.525289220057212,0.414884123217781,0.0536550739208014,0.680997033123269,0.249133281864066,0.566787367914515,0.676335277283419,0.595922579760289,0.36383852784013,0.376473491322405,0.47908575170147,0.423908344277273,0.528986436019089,0.698319945704155,0.191645043601678,0.462219935649647
"MB-4839",0.60401771304676,0.380128197411667,0.717198271984393,0.60799487282366,0.543132549725885,0.177890904027618,0.24312133674603,0.810168173727633,0.569157269764411,0.560750315106865,0.642457461050468,0.519501901584291,0.361660360924707,0.799784454029453,0.492421218672013,0.841865002206292,0.489282224098883,0.524584060472074,0.778335488269442,0.319582608285176,0.490135599425384,0.238279228929765,0.595882031429042,0.276138042456561,0.306692661356121,0.556257265713769,0.756446139209197,0.42631104844255,0.496334063472265,0.466174268486665,0.530189403727681,0.435070657618451,0.650161074976065,0.616232583431317,0.484988160916707,0.436755312867473,0.718584608872588,0.445304760856544,0.700289707343233,0.469423997992309,0.464336364315366,0.50261225325343,0.590764550444611,0.372499577047113,0.569829065355973,0.722619387140221,0.654996079384118,0.284326767478823,0.764622462556991,0.386754253223903,0.337471935334767,0.647466966078973,0.779387980830989,0.471273266843629,0.353509846719299,0.459871539538828,0.378438818552197,0.724118918157126,0.735935750921566,0.602022274016302,0.484318931844106,0.707617688449272,0.504105880349735,0.477212733193998,0.413777742164688,0.487567937303412,0.311775839561021,0.356831129261419,0.426759185571455,0.410625266587018,0.572872911786591,0.545264957824922,0.454520480548482
"MB-4843",0.828819427010836,0.573943337877259,0.9095787311594,0.32502159249682,0.430034453917888,0.490144090876019,0.301082548095297,0.464270081381892,0.520734707309063,0.36056378414199,0.374301123890418,0.465914960436981,0.330203921203475,0.504106762170129,0.317128292468867,0.65758989643075,0.284295781808039,0.182195554161372,0.725408942432383,0.604594942254529,0.530185182630072,0.26901457303264,0.316004263004072,0.421722624841186,0.581128889901196,0.362265730013122,0.826960761647889,0.464748955365507,0.530090189244696,0.699116827818866,0.700116106591148,0.503368552552886,0.46447557179148,0.599144990635878,0.566518123562987,0.372193690740813,0.569157950221973,0.255645770240794,0.813844269359744,0.433848836825354,0.560673414433563,0.195402933508597,0.3191632807228,0.649072625928957,0.667002966700732,0.725767224178807,0.536144686527445,0.439952790478836,0.763035464886614,0.588186591313991,0.638871776392964,0.803977847039582,0.600977919656951,0.845154147423417,0.723863689441363,0.314580947195961,0.253320831967305,0.25367516082357,0.5871930000555,0.596286665785843,0.441192270170345,0.427536558454394,0.467002309636196,0.658734867686614,0.440186869442202,0.699583871921876,0.504631404922682,0.72702055620586,0.595768724301809,0.540446707116204,0.450060563172389,0.60354351641969,0.602237918931539
"MB-4845",0.738607926409679,0.99487945616783,0.181890158014158,0.863870731741933,0.597530359802532,0.213545907929426,0.0834981658356431,0.683698191300224,0.676909024908091,0.746776590752324,0.63987922735383,0.759472223518342,0.165194398767375,0.544529385747512,0.221826346397732,0.982402235624352,0.192938915748245,0.350812694966241,0.40439365080117,0.0799742902892291,0.289214635009175,0.702281013149588,0.469517714526301,0.520549744608708,0.378581340278085,0.924453609132773,0.292428381554194,0.46169756865621,0.87421022954889,0.828630769237303,0.754631780735898,0.387977837159415,0.240178953139667,0.731522551576622,0.368685423013395,0.1066588086688,0.2177617397635,0.29764976710893,0.646189035652204,0.4973060981211,0.485981869303021,0.372723337209295,0.393950004613186,0.445507124368068,0.300971787306364,0.533326519002668,0.386767873478108,0.524101736159185,0.445329279703209,0.731730254487608,0.560533031662843,0.280169698475626,0.342435328688131,0.595395744095934,0.862852305106564,0.164816066876472,0.562559723746945,0.481222744718447,0.47835899539473,0.566217713792823,0.415456307289159,0.439154125976946,0.221052691497007,0.476496332716678,0.431149416314182,0.747709228959602,0.559549734325534,0.636142829231418,0.253086920543198,0.642856464093525,0.44996396494935,0.701026416500371,0.610005265241991
