"","AKT","AMPK","BAD","Bak","BAX","BCL2","Bcl_XL","beta_catenin","Caspase8","Caspase9","CHK1_2","E_cadherin","eEF2","eEF2K","ERK1_2","GSK_3","JNK","mTOR","MYC","NF_kB","p14ARF","p21","p53","p70S6kab","p90RSK","PDK1","PI3K","PKC","PTEN","Snail","TSC1_2","Rb","p27","CyclinB","CyclinD","CyclinE","Dsh","Raf","Ras","RTK","Smad2_3_Smad4"
"TCGA-BH-A18S-01",0.610177018908929,0.679250159655831,0.691976802778933,0.188508145330402,0.120338105740682,0.601784943891461,0.396337259053302,0.752216259762007,0.507489086334724,NA,0.463692719520628,0.839460299495737,0.245885929332694,0.834726640595815,0.212278768188824,0.643992122176603,0.298632273049884,0.8834696256434,0.274429725276816,0.911826164814799,0.31662748218115,0.05453900824759,0.383368061681672,0.699770019086991,0.860773367982025,0.580801218489366,0.179807742432975,0.0873233261694502,0.749624575467009,0.209883014719825,0.541473051582945,0.677338566619264,0.363836168526604,0.176743000858384,0.391601081416778,0.23642689698029,0.428992581033073,0.6479056968745,0.331508437820015,0.635286237984251,0.529799779534202
"TCGA-BH-A18T-01",0.431617581605071,0.361405283524405,0.391038875147191,0.491330036521989,0.20564363121201,0.231590112121346,0.244584405808355,0.269531552076572,0.614620178159376,NA,0.7400271266954,0.225202963920818,0.728729792145815,0.650777067724565,0.233791572529152,0.419056774215714,0.470662776561079,0.161635768881292,0.797471336639138,0.804452524803199,0.878278365268254,0.399324073321264,0.797492988700125,0.39613105635553,0.319736468429021,0.218744223710114,0.406352639253327,0.601932170743384,0.100991220440357,0.711317396442712,0.366807525279833,0.712144951698337,0.25334740808355,0.850200031591815,0.652065471470892,0.741921604529156,0.576236815915126,0.546212537720901,0.562342388301913,0.439236576819252,0.461630989092867
"TCGA-BH-A18U-01",0.835627055101036,0.493098427315602,0.123509826804112,0.925603489831458,0.977307535850996,0.692635248409451,0.904857984721868,0.318422940497082,0.887616465813889,NA,0.17685641462053,0.0773897926118413,0.662568110897937,0.444549004551618,0.772565488830126,0.292477748463759,0.408566393937005,0.470708703976138,0.518676941913019,0.510683470567243,0.753274063032841,0.52841234953887,0.019118156814206,0.658141709042773,0.0295098637432682,0.550212400835993,0.831154590658503,0.793177411075335,0.579412547290986,0.020281494907074,0.252178991528659,0.523564708365057,0.815651813718548,0.546633409221956,0.833791884573278,0.92782457850102,0.411830108298069,0.376360154573361,0.186180509716321,0.657348212192353,0.926202821431244
"TCGA-BH-A18V-01",0.235886748297296,0.60280989920895,0.290328688266064,0.6055150556885,0.185768279715976,0.179263515604269,0.758724608072987,0.896672624582755,0.414271465272696,NA,0.64359194458015,0.760953606346792,0.967490678589615,0.667914826899873,0.396139857677148,0.218964456082245,0.224666801458165,0.0848533730213689,0.401552428355789,0.86492045706424,0.0684318002685135,0.747234059465664,0.261013195861234,0.16075042690659,0.128426529147103,0.26060207544288,0.658767760009043,0.156088923247306,0.675597029372537,0.934238360454265,0.29497719691763,0.875219550567139,0.159491271572461,0.899530162599455,0.770182336521716,0.752959525153599,0.888612828764202,0.525515511805734,0.199703784755917,0.518750621763276,0.717703887099518
"TCGA-BH-A1EN-01",0.790601665612754,0.828334204788535,0.590995869282892,0.1918204353795,0.163868197011734,0.174881097171825,0.670586455400486,0.232177397008032,0.359354886527503,NA,0.229530422613206,0.605094629851084,0.539683384098219,0.710086673565007,0.439096674641435,0.446494955908084,0.62843141340616,0.701739481457476,0.629972451089019,0.405038788647061,0.245094328076677,0.790251179490075,0.490983682523534,0.871948881037574,0.586250100520325,0.41196486477417,0.5,0.659310107238441,0.467206954392952,0.32278467127159,0.31574833675139,0.540271042541438,0.631102051707865,0.542045241351692,0.538649747695773,0.42474210704874,0.367220304695271,0.309486943287775,0.669608319062914,0.681603952432035,0.35999959280383
"TCGA-BH-A1EO-01",0.678092653439033,0.131509610657119,0.941705203752059,0.905409346204037,0.988193426101509,0.423621941746008,0.537901100721304,0.694644432868149,0.425377515795959,NA,0.56145210268318,0.589732119397966,0.847616087996439,0.177397256242991,0.918436909763112,0.741280333179605,0.98049376009759,0.119588582134698,0.232096531189592,0.521711190514344,0.750499065879458,0.975284472812111,0.673716505567654,0.496375759006664,0.0891115963556329,0.396513263278037,0.150306436033861,0.227266577999303,0.00199825024682531,0.681448071483851,0.283163421629573,0.630932860049945,0.33176723239731,0.291567509611878,0.283314567795995,0.659457545872428,0.532723499859976,0.273854247483661,0.591089299699673,0.369204151330066,0.576063501363194
"TCGA-BH-A1ES-06",0.18021020315262,0.0293269907165377,0.0412352320405584,0.776818455982972,0.248904976661415,0.307132834877591,0.97364392412411,0.563857395361126,0.261553543847522,NA,0.847022316769914,0.313374751382933,0.918687448881741,0.384534644971546,0.18834676058171,0.0500350547589379,0.606343513913299,0.29668205149642,0.286269008899637,0.197670993240327,0.457598813565907,0.989476748443704,0.913205537071545,0.571756731647555,0.821617261114725,0.513798127558367,0.602757572874018,0.725368283025608,0.392507243269662,0.935052472533076,0.0743648221793169,0.206384576589063,0.572819456169375,0.343934872422669,0.654014124035921,0.794321457355024,0.224892855092412,0.293509775668979,0.98415628643812,0.453144500536229,0.910989415711364
"TCGA-BH-A1ET-01",0.403246028796966,0.455604919238607,0.927369743065064,0.468743090308842,0.552684481340482,0.595656316527136,0.647658600654987,0.882737895749413,0.359291497124021,NA,0.113585582212342,0.84679175242902,0.433750750165142,0.832979954465836,0.515905776648172,0.646855878547643,0.936250720231833,0.662665202279364,0.365092512112483,0.232651629801977,0.470405368247321,0.522718601909789,0.243288716491601,0.289100313232104,0.954252616214184,0.563798928994794,0.366306196523483,0.32375214114543,0.884542024146303,0.25901261572525,0.559976470341523,0.801895118156667,0.48510317772622,0.180009060031998,0.205313504520677,0.215078756815099,0.654870520158102,0.315763212008555,0.479598136774123,0.729878011973346,0.511933220987473
"TCGA-BH-A1EU-01",0.908437239070735,0.688934330932298,0.885232829271876,0.595517741428372,0.812358011203287,0.869198443407501,0.419523266361624,0.808934764755379,0.749939902016032,NA,0.161388272095833,0.80095209774561,0.217142094565278,0.812003119137262,0.892272369450076,0.788302012755871,0.979495240949225,0.389082770500157,0.321901312373799,0.516081893153939,0.787290230278009,0.82272131260821,0.459930831061638,0.352290662439531,0.665602964437646,0.746105986183916,0.388425828924448,0.399875533707282,0.687061647532396,0.261524268219699,0.458706979957553,0.719387716666117,0.776907705555098,0.218021534321796,0.341733543864644,0.297349844056932,0.716512252534132,0.79137628148227,0.169174005430292,0.607056518745126,0.721974976783887
"TCGA-BH-A1EV-01",0.572936367969815,0.325716193446814,0.679907711084733,0.732747003191799,0.681235373964152,0.102883955739506,0.910163243085088,0.734844160420304,0.151203252444712,NA,0.701868017336378,0.535064430724695,0.975521411484982,0.971226386792389,0.83019485306956,0.67279541715171,0.923212731325968,0.15224594754694,0.441629614187085,0.46977962204305,0.392740498605516,0.830620128865753,0.264259380553669,0.105753436281614,0.33847565831982,0.140234462015064,0.125636044608575,0.404923612477972,0.547430366796643,0.471628356328831,0.556697186777899,0.775205707535554,0.110625798059493,0.61574856412813,0.711646190260913,0.53390094596111,0.730620102585887,0.312295019893925,0.125562048233889,0.848587380992602,0.377778046047882
"TCGA-BH-A1EW-01",0.627019888509986,0.171940300020276,0.587062300989716,0.687730373580142,0.947918800919623,0.723611614534002,0.671626986128479,0.358438364895133,0.336526860642978,NA,0.276682835818942,0.334340803600706,0.659058630110412,0.143274129496141,0.689331854024445,0.660137051824453,0.48327116715045,0.208334231226015,0.474219634647361,0.427960766821814,0.733762805091106,0.483936498935219,0.0492640149731516,0.334542242609859,0.0740794987217986,0.302569118116341,0.872158943138876,0.203530076576449,0.26484181389933,0.731413853266645,0.379055141578481,0.505356177621832,0.344799580707631,0.594251964408757,0.852509406120029,0.597935790695209,0.187000538840724,0.433616787319565,0.573299579584096,0.374961314027868,0.570695246184363
"TCGA-BH-A1EX-01",0.580694830732323,0.232226405836598,0.480358758195271,0.775695633706395,0.702773078503352,0.272000593777371,0.732300134470006,0.552989385690938,0.843077835314968,NA,0.646404973446524,0.582393016150349,0.368856603188147,0.637903669382889,0.624761545188626,0.628602917055085,0.789925936845383,0.306597399355699,0.862695153540783,0.554185105362375,0.425618009424112,0.846303060654746,0.537439992718355,0.446558639928614,0.595829105737146,0.610805536245868,0.061369960265921,0.527263057062004,0.205600442548025,0.861998257973443,0.651145315159177,0.822318057251558,0.160849487604102,0.275831320953804,0.864954391154175,0.472117320690718,0.546264542958375,0.454226186635001,0.289859640805634,0.583773104179892,0.687566464486228
"TCGA-BH-A1EY-01",0.75498655201292,0.666089682833302,0.692644436573537,0.899739494891243,0.644503732516793,0.382979313649373,0.736972919054605,0.688955169937856,0.902152340282355,NA,0.774135877706463,0.304871992099094,0.495839306117373,0.424874314048999,0.661498267180181,0.471641085243351,0.422570122733348,0.437502538231875,0.892122266329114,0.790496575090367,0.30313831439848,0.990482666405136,0.524438725281605,0.469433824082778,0.38721358518749,0.384688186527986,0.313153461813081,0.534874638385902,0.521348089941042,0.758115141814644,0.937394733691513,0.559847439658225,0.421500039881649,0.259039368282112,0.940452774023401,0.432005724476583,0.935997997690822,0.342931429090554,0.599333818983575,0.528876404522172,0.511264538199368
"TCGA-BH-A1F0-01",0.298179798361941,0.408675301308473,0.839984834793341,0.518543396296499,0.758851495097179,0.14346285753521,0.406720014598185,0.797483712508345,0.651463239561759,NA,0.43893406488224,0.507709720713308,0.651477919332107,0.544646839771591,0.374856582660658,0.5,0.165114403954658,0.304874417271756,0.43946592345329,0.984358916074947,0.401452142140441,0.287465996466154,0.197698907790475,0.242746030281054,0.445596019280144,0.52963719328587,0.567924162518627,0.131759439243066,0.653434065481314,0.526967758613851,0.502551995219423,0.939888117467905,0.116333297475736,0.778020591171727,0.106453349889137,0.491107062155498,0.569041295023971,0.70085383954752,0.324898921884271,0.40020379190058,0.145982214858607
"TCGA-BH-A1F2-01",0.308123678846269,0.705466807892031,0.786863487064938,0.504702945402129,0.522767622119931,0.261676014196935,0.639152059460358,0.580243481558157,0.490369897315353,NA,0.43698812824525,0.582032054250687,0.470716406326401,0.153122397579767,0.702331764732037,0.518650863747877,0.78928461191157,0.164331163683658,0.248754309409474,0.452732890521076,0.772069119778644,0.652743890362089,0.599937572412722,0.364587554170199,0.3241962808507,0.348333536613213,0.31204129785194,0.398286933504177,0.470126526680957,0.641247471776592,0.450719512051587,0.581015666386114,0.46266145942023,0.533921191259417,0.487420195466509,0.48808930768358,0.594797939567459,0.536922776441409,0.464618606489218,0.756446029265753,0.388916420820656
"TCGA-BH-A1F5-01",0.496224261017127,0.170410881480774,0.862393959208148,0.291748592224127,0.515453222755366,0.855474571811922,0.981656156296795,0.892402461743847,0.125147675993673,NA,0.153828182296342,0.802705029690701,0.738919794648636,0.964891675720887,0.684693560739961,0.879896728164671,0.655183445743142,0.943112107718011,0.213849166472256,0.691519798412878,0.29580671221684,0.165100481599441,0.257679576664567,0.525055851745087,0.716432139359462,0.980317001359556,0.773596410748535,0.292926182552214,0.540687891062138,0.209929845218986,0.971008026264056,0.822967391468748,0.634682138974076,0.363868265448033,0.474336034941727,0.572530928078117,0.720185521623857,0.701580390674697,0.0635819277532481,0.808418592111125,0.525861021771192
"TCGA-BH-A1F6-01",0.298886273616574,0.237439687835893,0.676054812176751,0.73984383306744,0.891865157137048,0.259607171585858,0.440431191571531,0.596577086460719,0.507167908267758,NA,0.899582729140729,0.42740671258857,0.590349511677951,0.301812254244449,0.415112481402453,0.435337591656097,0.415407683059715,0.20988583708049,0.448807217082053,0.568898601057783,0.864513054404267,0.426595597275615,0.706247949580514,0.22307606952654,0.42255939402135,0.246364749426672,0.204737331125638,0.228123007851594,0.11600647844137,0.648079247361385,0.372407734386331,0.430196246324817,0.327382621424973,0.71459647755186,0.706618374555579,0.742832227571599,0.26681197127836,0.590295906229913,0.645330318983647,0.39060383956,0.34492259798606
"TCGA-BH-A1F8-01",0.735662923503478,0.274813421267449,0.581393525865174,0.328300908096889,0.694758206097014,0.22776299919169,0.645391566987222,0.433835298497554,0.534951188837686,NA,0.381680681944746,0.57908662888628,0.431231262175907,0.538932207058958,0.665952907172977,0.790346300018427,0.643220419363929,0.527325517000694,0.531046848101244,0.586134930052644,0.645711770005162,0.718419488600675,0.388157406085409,0.343713232323413,0.268408597567645,0.679417567927416,0.636440083127283,0.423006126573108,0.431792486625394,0.186851211696845,0.778180571743539,0.445135635276895,0.309661840678499,0.502252901604402,0.313168188519993,0.574260381401366,0.888841888656372,0.505715556512313,0.195199743166523,0.499017684426718,0.227778102125366
"TCGA-BH-A1FC-01",0.19387046162367,0.442580681347393,0.250360472173826,0.703263849861357,0.552784318605606,0.256172914617608,0.834042022349641,0.494781124302459,0.362517851686273,NA,0.619348121840599,0.446720709023064,0.880891747055366,0.217608559519155,0.178083548466862,0.527313013331981,0.242178786695288,0.389831680719739,0.948429126105314,0.778393665073512,0.911169478673109,0.598608813920312,0.29157336121388,0.711290820503722,0.187776497705672,0.153919548013333,0.762520005138097,0.564711462121612,0.603201582772147,0.822050011894495,0.742978915052835,0.188510520607263,0.943122401970354,0.949450014398267,0.15073827510767,0.938827933143503,0.690477235303229,0.698763734090207,0.154029681274401,0.410683950523542,0.581913294432702
"TCGA-BH-A1FE-01",0.146836769253416,0.420580117232769,0.299411359565276,0.746388383528435,0.924581159570909,0.55931850181254,0.582391226129993,0.533083903125577,0.589987770972316,NA,0.533086147416457,0.415959945226072,0.615197037398601,0.47107471155798,0.255198784883956,0.170361105889395,0.419570406212709,0.155975188717665,0.277470847276638,0.247392122137587,0.570375758205427,0.77595872069678,0.578678178952819,0.375049081266244,0.143975049454529,0.271559200921533,0.377355006386674,0.484400711237394,0.527989549531682,0.590974889615882,0.229887989852049,0.15043874740448,0.569981804714484,0.580332853167458,0.452502060715572,0.582483381012167,0.66888042494422,0.432844438696448,0.794219221727554,0.330450085172384,0.633699506162734
"TCGA-BH-A1FG-01",0.393639438860854,0.217218876287191,0.81447742443791,0.100301971102971,0.203264366750216,0.820736484395731,0.802981803812606,0.388876351458139,0.361329444658309,NA,0.120488033274748,0.752954392259121,0.431372260713253,0.229433727584896,0.587922545674152,0.815143163487638,0.618641265267786,0.879772624509417,0.377044900175412,0.326720275491701,0.41638001058295,0.450157770384397,0.29578049672712,0.400483706418475,0.678650921321474,0.985896659208702,0.94353311183787,0.472341615849119,0.0344205502008541,0.114174680259483,0.728948940088564,0.462430610376908,0.651706061906842,0.21496438916189,0.347377082785568,0.3072992122656,0.0725343687315259,0.52714830891838,0.421438611970926,0.618437564514519,0.347278440434613
"TCGA-BH-A1FH-01",0.639165596205404,0.545728278359563,0.362804256187564,0.417991589507516,0.539427111052281,0.591891870669174,0.681087325984348,0.523913066030474,0.868974871250603,NA,0.910988360051076,0.485559831794312,0.355904103509062,0.411269277870844,0.479954820861117,0.396143950863753,0.731583605827228,0.342922735613081,0.936078632842281,0.280033190341082,0.49692445049436,0.92185809856677,0.786143820354237,0.768362620960303,0.869070152363006,0.36157035393256,0.538781181705788,0.710454455096735,0.312141500257154,0.588215863206356,0.546179205847989,0.37861354336993,0.799480671964672,0.249480651249414,0.735434490863577,0.440284653599537,0.263757971216212,0.486826856857301,0.86092170142328,0.310286145876648,0.487708215936709
"TCGA-BH-A1FJ-01",0.32811981351372,0.915229932511508,0.51223173843255,0.849408451697227,0.679131880618283,0.680011050509282,0.848993665356413,0.749561352166009,0.422284434798874,NA,0.491159064351246,0.636793007085518,0.720917236473532,0.578240210729966,0.432678631592627,0.290768725923902,0.241711633562536,0.801001618242662,0.275389758710628,0.522065168632002,0.362928327951664,0.590638975774838,0.255936944273107,0.233280970365719,0.358381009838292,0.397349210292408,0.168030516050012,0.272174080187152,0.895651765730279,0.578544823191316,0.661235587390363,0.697790516996571,0.0874069677177002,0.813188436262529,0.675778640187339,0.729077270744898,0.764336269358065,0.507017537540261,0.288237813358829,0.769765141985237,0.658836825866193
"TCGA-BH-A1FL-01",0.559777401815316,0.697132756019039,0.443114742523362,0.344820167806679,0.528037524685914,0.751326077692385,0.369744590746831,0.110652471398836,0.714077914496141,NA,0.524542506927194,0.0604942185705502,0.306018518344996,0.768743144482777,0.642657439975504,0.54711196045684,0.953933236734153,0.713434360198531,0.846550724377237,0.3580951498019,0.728108860034866,0.238339819415622,0.335790921592697,0.824768753464889,0.667315745454503,0.608400321864993,0.456168387889178,0.713847699475437,0.217128689319559,0.522992020777137,0.623455271470731,0.394737962615456,0.777497707535881,0.221865857670508,0.332514841626649,0.429156601017975,0.129139423450521,0.478616935397514,0.650702493223661,0.513514293165111,0.48367930067528
"TCGA-BH-A1FM-01",0.288254791886309,0.712304366514609,0.554375616756728,0.611252641515431,0.746440795690707,0.477010571435897,0.822067245002726,0.667629599285308,0.35826246074835,NA,0.371824442872937,0.695311923680243,0.523360050881672,0.393053385426152,0.393338766051872,0.518900309961388,0.435539655365779,0.602263096901484,0.568382533072702,0.347444506913308,0.379309400368256,0.971123139348026,0.322441960823402,0.910054216216026,0.284220295050657,0.801753301109041,0.947246662431539,0.362644956268845,0.97799725638351,0.370304198025153,0.592570966616277,0.225572895007601,0.448130552692387,0.480108723285437,0.70405882552243,0.575221099109508,0.782765660729317,0.663928521574315,0.191870106113219,0.653423468750087,0.554488831992881
"TCGA-BH-A1FN-01",0.886440236449705,0.216484519003802,0.775633704003539,0.843923794511165,0.524133183982766,0.366276118982024,0.378806832488296,0.6978211843543,0.693144188282263,NA,0.319510044378478,0.45711953173557,0.525032756951778,0.305579176766859,0.771167762928106,0.757759177831403,0.864762779349868,0.601335988120143,0.714465342779029,0.565914514603907,0.737339453253927,0.954631661329183,0.883123618654547,0.519596770412652,0.31894319728766,0.415435399154471,0.615108105862561,0.391807482658938,0.156058263688805,0.752363167405755,0.649450208651889,0.734262865332977,0.410799428513467,0.669217722701065,0.482551946019718,0.683946521933683,0.788978828679623,0.440189643709512,0.100089766355241,0.380535238100149,0.259757925185187
"TCGA-BH-A1FR-01",0.549063808016705,0.754920410168645,0.720441921604586,0.474476950013306,0.421567410535553,0.565143431195118,0.582911653835461,0.683980200998724,0.467827406204037,NA,0.279309363660671,0.666630599869169,0.423253539378782,0.322865576274361,0.541800362121627,0.711736698438767,0.69508870779024,0.813249560190396,0.31794419982849,0.556751199720058,0.489691983406872,0.252195869801197,0.295453948854224,0.678869106768688,0.780967369849919,0.533789045652805,0.707626199563802,0.777772329577828,0.771621821374475,0.395911195493541,0.590749082528665,0.622816685081376,0.109848053515221,0.388235320995972,0.262759460644283,0.393599752992752,0.42659119794777,0.587436767496318,0.316088165275594,0.567081338562659,0.504193927696283
"TCGA-BH-A201-01",0.751561333615235,0.461252334343365,0.646254901045241,0.654975606467177,0.475978734019581,0.604688093174356,0.296443726293857,0.873836929210838,0.195625874794256,NA,0.175411920558608,0.695866259640489,0.707101559786868,0.593759653877242,0.797065696697965,0.770777747964157,0.620283033858728,0.284608601503176,0.211071223496359,0.498985515161344,0.529964755612015,0.503866155994718,0.0571955063293982,0.457288203922282,0.611983412518434,0.168347584169001,0.508972884592304,0.248277452448139,0.83547984694556,0.263799257569521,0.615100602826479,0.728055892534613,0.219919208805623,0.523504333317158,0.307316049218493,0.270607344362822,0.701032555904686,0.196439326401039,0.755018682513695,0.523893408414168,0.45671838696538
"TCGA-BH-A202-01",0.285897333227561,0.558726657196111,0.333011949548997,0.673893878837248,0.441001209936155,0.138606534804714,0.474787383064614,0.398897112838584,0.108694701385395,NA,0.474157610256635,0.373804252550616,0.561409069131644,0.6835527312489,0.224019849799263,0.349234758132642,0.307273925484759,0.611402025703805,0.462824468878689,0.734344739303063,0.742869235785591,0.416905826475421,0.473652108090545,0.569983179816881,0.276462917287915,0.428236252925141,0.306996287704316,0.481535086436907,0.408546359031636,0.43532421612188,0.671733469977183,0.229396375213099,0.32009389624387,0.868040456513786,0.38735374097196,0.737382829146663,0.583449824341791,0.481232527449543,0.325316949497024,0.656827542394271,0.401468835885155
"TCGA-BH-A203-01",0.483132394720592,0.671904450374924,0.840347439486875,0.723430682354509,0.700042147642983,0.127953581468321,0.45619527651955,0.469677571147125,0.547915660351916,NA,0.551032016697742,0.388437684382363,0.72632595252269,0.212168327923032,0.601002213775031,0.619769554386439,0.629100266978019,0.657495905454306,0.236177721151213,0.398520785028404,0.34286770016975,0.669968855615352,0.976014543473496,0.625310653220836,0.67906260510025,0.185569247670942,0.935444300380215,0.603451356796247,0.581696552051033,0.540477479731586,0.447269659396378,0.740450209801678,0.390482393567343,0.620084265168508,0.324915276079294,0.720478333223608,0.937649036548498,0.663059354608342,0.422348120844393,0.400092114180956,0.43857710373232
"TCGA-BH-A204-01",0.113497675041214,0.209129832432759,0.0481804010112115,0.795072175910455,0.496679576247698,0.36939474194855,0.872349301047299,0.748268779090549,0.348634022755951,NA,0.311982976192091,0.752761635384681,0.834383226316841,0.747577774602044,0.197666264337903,0.112313600490268,0.191149254305782,0.352288154524955,0.712991350988434,0.570746481937411,0.372203488547835,0.537384234724758,0.286667071319696,0.789104749244231,0.178146966466542,0.934102801854354,0.548326653241316,0.202901626252426,0.698125570773132,0.612063881413246,0.471947664914593,0.181895292671133,0.151277528751539,0.514496804669389,0.289766689221857,0.574385314438697,0.603792278353316,0.712056011550616,0.50794695926272,0.634825867941826,0.655287181764045
"TCGA-BH-A208-01",0.991626548207809,0.598559577529706,0.599198315376334,0.447260402037306,0.577896350008928,0.232003832923448,0.814007595725824,0.651411877102598,0.260020065633409,NA,0.636901290000293,0.488676183690232,0.948350985777412,0.552595563624012,0.329812844036451,0.564295399153862,0.762082837547319,0.349650428285342,0.639381502840439,0.757973679773692,0.895956114664815,0.861850083896149,0.46739241138423,0.205043698141942,0.657218816001324,0.632047467032586,0.566711615333189,0.775074120186127,0.545550526230165,0.602877417499893,0.491468552595333,0.638783667952306,0.506572218472382,0.278857835567829,0.411988997383424,0.547336280668143,0.842658878883811,0.39938718647814,0.315158548090179,0.517336213587389,0.300745343672883
"TCGA-BH-A209-01",0.264179473283811,0.04020646336985,0.486646716549512,0.783865856339162,0.407216892796239,0.210023177695,0.800530774970868,0.0722349284499393,0.677776856039213,NA,0.51418589091913,0.0085447029567367,0.658775633835086,0.589975115211215,0.355644509795976,0.43477441318848,0.493712239891825,0.733830847985473,0.523499750599611,0.558122623145243,0.152783595721937,0.177360936865185,0.745520350152505,0.720165462902749,0.155852766395439,0.1545530883533,0.566805953409813,0.19924466098785,0.66219655615353,0.192080608023714,0.579201611046381,0.67721532872841,0.612686505491971,0.801151721329793,0.550626486210673,0.641830425780569,0.650345207207228,0.650419587323283,0.242539917629625,0.640787140157455,0.483004656976943
"TCGA-BH-A28Q-01",0.111235799789408,0.803845099464816,0.30100173809566,0.546376295120593,0.744180240339266,0.753445551604631,0.665121812991385,0.108694841060505,0.543555978996349,NA,0.723216011298575,0.0492359713164996,0.452520238632484,0.763656107251043,0.179645622891951,0.337023058608129,0.600677344439049,0.13047513359839,0.241549506805465,0.734971781020213,0.365579965981557,0.222435079807774,0.720328739184206,0.0869324404105751,0.332972672332761,0.28304240662525,0.585407699293047,0.371353459882632,0.202252182517454,0.235461803995611,0.307459885449836,0.444912829917087,0.829706298439077,0.223467805119877,0.546429858833222,0.326739002136221,0.233454746126697,0.50332061867453,0.504448458256442,0.711824053286617,0.53700077696443
"TCGA-BH-A42T-01",0.5842784086528,0.190101660832884,0.628098942409207,0.798174603257985,0.332092727950363,0.811455385208653,0.352861638461391,0.130560005282087,0.108274521995237,0.330362383068629,0.112881290534877,0.0196178864973176,0.236083404899297,0.805601352896444,0.744466623961302,0.565693733490503,0.374515498598046,0.493936401088483,0.35779046845063,0.637927515490244,0.172192137170554,0.123216768854344,0.318979969246208,0.972529451756206,0.370722151533507,0.364641366270956,0.590712690257436,0.673972269291583,0.429095280457906,0.143742857302568,0.745016153177952,0.615043180623402,0.873965713109492,0.546120300005085,0.397665110449054,0.220179072529754,0.253401764257692,0.543464728381291,0.826609494489018,0.553161939311936,0.597300579169437
"TCGA-BH-A42U-01",0.573204111160163,0.37818638643189,0.316542238260749,0.966346971684747,0.510240430815337,0.537153833113629,0.27727957728455,0.211797828673201,0.520413842010783,0.30793794346174,0.124016425132417,0.162458228351173,0.260800417579575,0.421830793024615,0.631686905160822,0.518996069444034,0.522927484704776,0.264176922059037,0.255084565823298,0.70666768885563,0.438485762081742,0.566270119112935,0.489398644160149,0.257779083004043,0.72254370099957,0.205003464267062,0.823319484198819,0.747324046123067,0.129045956421333,0.155470793047049,0.626497328337582,0.25308356234256,0.921473186210406,0.415627151783529,0.348687683532739,0.168245914543919,0.172926129705399,0.389163059836949,0.865198931528393,0.327848046964941,0.674108090781374
"TCGA-BH-A42V-01",0.464006693586223,0.719890176351131,0.619192470392006,0.862105092237833,0.671649737222723,0.721620322534742,0.46962647483479,0.536357788821035,0.283477235306705,0.550001089543752,0.099109274158708,0.625779478540031,0.453958350265413,0.584299380437186,0.681006581506195,0.516786707374896,0.726599973237268,0.522448452099491,0.300032495200147,0.564361858189236,0.599501204285625,0.187375441086564,0.665908376787411,0.304825924999619,0.712124047223703,0.473821039194691,0.632608915911412,0.657216349804983,0.257537709496943,0.44253680772084,0.753242401178916,0.317088506473029,0.739764502381774,0.328231159790416,0.263946132481384,0.27440967595723,0.363248087069204,0.373866325702021,0.570040015451517,0.564538687883714,0.6012253864304
"TCGA-C8-A12K-01",0.306848231586297,0.609911892944798,0.511018500397878,0.396340996123488,0.604659312019658,0.278179508664004,0.406594403608215,0.59380912175447,0.475032654440774,NA,0.737769824126723,0.680118742264838,0.633790423778361,0.538723754151685,0.14418222835121,0.174199612447206,0.236980369473595,0.401841635652432,0.527573698175774,0.5,0.831783790675415,0.252446595905876,0.865850704730067,0.458965383128858,0.557513843050939,0.363873906352749,0.540308373295472,0.655922529475905,0.583395634572143,0.461361331850395,0.183275170952969,0.373559737419238,0.851504432438852,0.683447490840895,0.403703145505369,0.719037916742306,0.550796079084433,0.401941562092513,0.538709461731554,0.215888708712437,0.475009742946638
"TCGA-C8-A12L-01",0.385089765217445,0.581187409893426,0.265013401424517,0.391629927025893,0.428695367787694,0.110858156045868,0.557714771262787,0.572555095315341,0.472879581866765,NA,0.634107335538875,0.629584430160065,0.961550160612173,0.674605959655644,0.357270725891961,0.214793826623314,0.218659084596648,0.500488279845805,0.307090932969798,0.459411088820881,0.133051549820089,0.443228995370578,0.921485666502206,0.609954272900066,0.331958605491871,0.402037685757935,0.444049954163293,0.767727217575148,0.55404906878302,0.59102539840764,0.317540985053148,0.699452510746232,0.67019234170066,0.795291317510795,0.776002542680474,0.751920734104422,0.669378156948234,0.683131290735571,0.301945117205698,0.427892857145913,0.331102030517686
"TCGA-C8-A12M-01",0.18859023041768,0.289016100560451,0.172622160353784,0.261532573910193,0.31904921720411,0.271231815586973,0.626622170029216,0.716215005659467,0.0343600297882891,NA,0.655962328946968,0.761503235536994,0.427622876268468,0.646886921639691,0.0976467082375288,0.334556362301484,0.29509920811395,0.684528673560921,0.227086021968929,0.546698944950183,0.200315049628435,0.1162942706767,0.516296797697341,0.997376886182512,0.446838148869379,0.520455994832641,0.829002461488431,0.643798391486014,0.639071281529064,0.249652630702537,0.430949069597267,0.520457941048035,0.627933563446769,0.32949443202648,0.847356126248779,0.692987867011148,0.520627928729098,0.716979924168841,0.770871241951274,0.610517985243972,0.713149119358096
